provider,DRG_CD,_TYPE_,_FREQ_,ip_type_sum,n_claims,pb_type_sum,sn_type_sum,proc227_Sum,proc232_Sum,proc34_Sum,proc48_Sum,,,,,,,,,,
490007,192,3,11,1,0,12,0,11,0.181818182,0,0,,,,,,,,,,
490009,192,3,14,0,0,51,0,7,0,0,0,,,,,,,,,,
490011,192,3,8,1,1,33,0,10.875,0,0,0,,,,,,,,,,
490012,192,3,9,1,1,24,0,6.333333333,0,0,0,,,,,,,,,,
490013,192,3,3,1,1,45,0,11.66666667,0,0,0,,,,,,,,,,
490017,192,3,8,1,0,11,0,10,0,0,0,,,,,,,,,,
490018,192,3,6,0,1,27,0,5,0,0,0,,,,,,,,,,
490019,192,3,10,1,1,34,1,7.666666667,0.444444444,0,0,,,,,,,,,,
490020,192,3,25,1,1,0,0,12.04,0.08,0,0,,,,,,,,,,
490021,192,3,50,1,1,24,0,7.458333333,0.020833333,0,0,,,,,,,,,,
490022,192,3,28,1,1,10,0,8.607142857,0,0,0,,,,,,,,,,
490023,192,3,16,1,1,5,0,11.25,0,0,0,,,,,,,,,,
490024,192,3,29,0,0,29,0,6.103448276,0.068965517,0,0.034482759,,,,,,,,,,
490027,192,3,11,0,1,27,0,6.272727273,0,0,0,,,,,,,,,,
490032,192,3,6,1,0,31,0,4.333333333,0,0,0,,,,,,,,,,
490033,192,3,6,1,1,33,0,8.5,0,0,0,,,,,,,,,,
490037,192,3,8,1,1,23,0,10.25,0,0,0,,,,,,,,,,
490038,192,3,2,1,0,21,0,8,0,0,0,,,,,,,,,,
490040,192,3,24,1,0,10,0,9.791666667,0,0,0,,,,,,,,,,
490041,192,3,7,1,1,29,1,10.16666667,0,0,0,,,,,,,,,,
490042,192,3,10,0,1,25,0,5.777777778,0,0,0,,,,,,,,,,
490043,192,3,18,1,1,4,0,10.66666667,0.111111111,0,0,,,,,,,,,,
490044,192,3,14,1,0,24,0,7.357142857,0,0,0,,,,,,,,,,
490045,192,3,8,0,0,30,0,5.375,0,0,0,,,,,,,,,,
490046,192,3,25,1,0,49,0,9.166666667,0,0,0,,,,,,,,,,
490048,192,3,16,1,0,26,0,10.4375,0,0,0,,,,,,,,,,
490050,192,3,7,1,1,10,0,7.857142857,0,0,0,,,,,,,,,,
490052,192,3,11,0,0,16,0,6,0,0,0,,,,,,,,,,
490053,192,3,38,1,0,5,0,6.342105263,0,0,0,,,,,,,,,,
490057,192,3,16,1,1,22,1,9.0625,0,0,0,,,,,,,,,,
490059,192,3,7,1,1,23,0,7.714285714,0,0,0,,,,,,,,,,
490060,192,3,41,1,1,0,0,7,0,0,0,,,,,,,,,,
490063,192,3,20,1,0,18,0,10.52631579,0,0,0,,,,,,,,,,
490066,192,3,6,1,1,15,0,7.833333333,0.333333333,0,0,,,,,,,,,,
490067,192,3,38,1,1,39,0,9.973684211,0.02631579,0,0,,,,,,,,,,
490069,192,3,5,1,1,16,0,7.8,0,0,0,,,,,,,,,,
490075,192,3,33,1,0,22,0,7.121212121,0.060606061,0,0,,,,,,,,,,
490077,192,3,19,1,1,12,0,8.210526316,0.105263158,0,0,,,,,,,,,,
490079,192,3,31,1,1,37,0,6.774193548,0,0,0,,,,,,,,,,
490084,192,3,20,1,1,38,0,6.7,0,0,0,,,,,,,,,,
490088,192,3,5,0,0,24,0,9.8,0,0,0,,,,,,,,,,
490089,192,3,11,1,0,38,0,6.777777778,0,0,0,,,,,,,,,,
490090,192,3,25,0,1,34,0,6.64,0,0,0,,,,,,,,,,
490092,192,3,9,1,1,38,0,7.333333333,0,0,0,,,,,,,,,,
490093,192,3,12,1,0,25,0,10,0,0,0,,,,,,,,,,
490094,192,3,3,1,0,42,0,6,0,0,0,,,,,,,,,,
490097,192,3,14,1,0,10,0,5.642857143,0,0,0,,,,,,,,,,
490098,192,3,12,1,1,21,0,6.5,0,0,0,,,,,,,,,,
490101,192,3,21,0,0,20,0,11,0,0,0,,,,,,,,,,
490107,192,3,13,0,1,8,0,14,0,0,0,,,,,,,,,,
490110,192,3,2,0,1,33,1,3.5,0,0,0,,,,,,,,,,
490111,192,3,5,1,0,20,0,5.6,0,0,0,,,,,,,,,,
490112,192,3,26,1,1,30,0,9.846153846,0,0,0,,,,,,,,,,
490113,192,3,15,1,1,13,0,10.78571429,0,0,0,,,,,,,,,,
490114,192,3,16,0,1,58,0,5.25,0,0,0,,,,,,,,,,
490115,192,3,12,1,0,26,0,7.333333333,0,0,0,,,,,,,,,,
490116,192,3,14,1,1,38,1,5.5,0,0,0,,,,,,,,,,
490117,192,3,8,1,1,26,1,5.375,0,0,0,,,,,,,,,,
490118,192,3,16,1,1,18,0,8.75,0,0,0,,,,,,,,,,
490119,192,3,16,0,1,15,1,10.75,0,0,0,,,,,,,,,,
490120,192,3,24,1,1,24,0,7.083333333,0,0,0,,,,,,,,,,
490122,192,3,9,0,0,18,0,8.111111111,0,0,0,,,,,,,,,,
490123,192,3,2,0,1,21,0,6.5,0,0,0,,,,,,,,,,
490126,192,3,7,1,0,23,0,6.857142857,0,0,0,,,,,,,,,,
490127,192,3,26,1,1,31,0,6.230769231,0.076923077,0,0,,,,,,,,,,
490130,192,3,10,0,1,29,0,6.2,0,0,0,,,,,,,,,,
490136,192,3,6,0,1,47,0,11.16666667,0,0,0,,,,,,,,,,
490140,192,3,8,1,1,25,0,13,0,0,0,,,,,,,,,,
490141,192,3,4,1,1,30,0,9,0,0,0,,,,,,,,,,
500001,192,3,8,1,1,22,0,7.625,0.125,0,0,,,,,,,,,,
500002,192,3,2,1,1,12,0,6.5,0,0,0,,,,,,,,,,
500003,192,3,15,1,1,21,0,6.6,0,0,0,,,,,,,,,,
500005,192,3,2,0,0,18,0,23,0,0,0,,,,,,,,,,
500007,192,3,4,0,1,43,0,5,0,0,0,,,,,,,,,,
500008,192,3,2,0,0,23,0,6.5,0,0,0,,,,,,,,,,
500011,192,3,4,1,1,26,1,7.5,0,0,0,,,,,,,,,,
500012,192,3,16,1,1,23,0,6.5,0,0,0,,,,,,,,,,
500014,192,3,8,1,1,20,0,5.75,0,0,0,,,,,,,,,,
500015,192,3,9,1,1,17,0,10.33333333,0,0,0,,,,,,,,,,
500016,192,3,6,1,1,23,0,5.5,0,0,0,,,,,,,,,,
500019,192,3,8,1,1,36,0,4.571428571,0,0,0,,,,,,,,,,
500021,192,3,14,1,1,4,0,9.285714286,0.142857143,0,0,,,,,,,,,,
500024,192,3,10,1,1,13,0,9.8,0.1,0,0,,,,,,,,,,
500026,192,3,9,1,1,40,0,10.22222222,0,0,0,,,,,,,,,,
500027,192,3,15,0,1,35,0,7.4,0,0,0,,,,,,,,,,
500030,192,3,16,0,0,6,0,9.3125,0,0,0,,,,,,,,,,
500031,192,3,3,1,1,37,0,3.666666667,0,0,0,,,,,,,,,,
500033,192,3,4,1,0,8,1,4,0.25,0,0,,,,,,,,,,
500036,192,3,20,0,1,17,0,7.65,0,0,0,,,,,,,,,,
500037,192,3,3,0,1,33,0,7,0,0,0,,,,,,,,,,
500039,192,3,10,1,1,28,0,6.5,0,0,0,,,,,,,,,,
500041,192,3,8,1,1,18,0,6.25,0,0,0,,,,,,,,,,
500044,192,3,9,0,0,19,0,9.111111111,0,0,0,,,,,,,,,,
500049,192,3,3,1,0,21,0,5,0,0,0,,,,,,,,,,
500050,192,3,12,1,0,28,0,7.818181818,0,0,0,,,,,,,,,,
500051,192,3,8,1,0,23,0,6.375,0,0,0,,,,,,,,,,
500053,192,3,19,1,1,29,0,7.166666667,0,0,0,,,,,,,,,,
500054,192,3,6,1,1,33,0,7,0,0,0,,,,,,,,,,
500058,192,3,6,0,1,31,0,9.333333333,0,0,0,,,,,,,,,,
500060,192,3,6,1,1,37,0,7.333333333,0,0,0,,,,,,,,,,
500064,192,3,4,1,1,29,0,3,0,0,0,,,,,,,,,,
500072,192,3,9,1,1,32,0,8.444444444,0,0,0,,,,,,,,,,
500077,192,3,16,1,1,25,0,6.8125,0,0,0,,,,,,,,,,
500079,192,3,18,1,1,26,0,5.888888889,0,0,0,,,,,,,,,,
500084,192,3,3,0,0,12,0,7,0,0,0,,,,,,,,,,
500088,192,3,14,1,1,23,0,9.285714286,0,0,0,,,,,,,,,,
500108,192,3,12,1,1,6,0,11.91666667,0.083333333,0,0,,,,,,,,,,
500119,192,3,9,1,0,23,1,8.375,0,0,0,,,,,,,,,,
500124,192,3,8,1,0,17,0,8.625,0,0,0,,,,,,,,,,
500129,192,3,16,0,1,19,0,6.6875,0.125,0,0,,,,,,,,,,
500139,192,3,3,1,1,25,0,10,0.333333333,0,0,,,,,,,,,,
500141,192,3,15,1,0,0,1,7.066666667,0,0,0,,,,,,,,,,
500148,192,3,1,1,1,11,0,4,0,0,0,,,,,,,,,,
500150,192,3,9,1,1,38,1,7.555555556,0,0,0,,,,,,,,,,
500151,192,3,8,1,1,37,0,8.125,0,0,0.25,,,,,,,,,,
510001,192,3,18,1,1,12,0,6.882352941,0.235294118,0,0,,,,,,,,,,
510002,192,3,3,0,1,12,0,6,0,0,0,,,,,,,,,,
510006,192,3,35,0,1,26,0,8.914285714,0,0,0,,,,,,,,,,
510007,192,3,47,1,0,46,0,7.425531915,0,0,0,,,,,,,,,,
510008,192,3,15,0,1,2,0,6.533333333,0,0,0,,,,,,,,,,
510012,192,3,36,1,0,14,0,5.694444444,0.027777778,0,0,,,,,,,,,,
510013,192,3,10,1,1,20,0,5.7,0,0,0,,,,,,,,,,
510018,192,3,12,0,1,47,1,8.5,0,0,0,,,,,,,,,,
510022,192,3,34,1,1,29,0,7.617647059,0,0,0,,,,,,,,,,
510023,192,3,21,0,1,25,0,7.523809524,0,0,0,,,,,,,,,,
510024,192,3,17,1,1,22,0,6.9375,0,0,0,,,,,,,,,,
510029,192,3,36,0,1,14,0,10.25714286,0,0,0,,,,,,,,,,
510030,192,3,26,1,0,13,0,6.64,0.04,0,0,,,,,,,,,,
510031,192,3,6,0,1,26,0,9,0,0,0,,,,,,,,,,
510038,192,3,36,0,1,30,1,6.416666667,0,0,0,,,,,,,,,,
510039,192,3,7,0,0,24,0,12.71428571,0,0,0,,,,,,,,,,
510046,192,3,46,1,1,34,0,6.311111111,0,0,0,,,,,,,,,,
510047,192,3,24,1,1,34,0,8.043478261,0.086956522,0,0,,,,,,,,,,
510048,192,3,28,1,0,0,0,5.785714286,0,0,0,,,,,,,,,,
510050,192,3,18,1,1,35,0,10.33333333,0.166666667,0,0,,,,,,,,,,
510053,192,3,6,1,1,6,0,4.833333333,0,0,0,,,,,,,,,,
510055,192,3,30,1,1,15,0,8.066666667,0.333333333,0,0,,,,,,,,,,
510058,192,3,69,1,1,48,0,8.202898551,0.014492754,0,0,,,,,,,,,,
510062,192,3,45,1,1,5,0,7.311111111,0,0,0,,,,,,,,,,
510070,192,3,37,0,1,18,0,7.675675676,0.027027027,0,0,,,,,,,,,,
510071,192,3,17,0,1,36,0,5.176470588,0,0,0,,,,,,,,,,
510072,192,3,4,1,1,6,0,2.5,0,0,0,,,,,,,,,,
510077,192,3,23,1,1,26,0,7.695652174,0,0,0,,,,,,,,,,
510082,192,3,9,1,1,13,0,7.111111111,0,0,0,,,,,,,,,,
510085,192,3,14,1,1,6,0,10.33333333,0,0,0,,,,,,,,,,
510086,192,3,7,1,0,16,0,7,0,0,0,,,,,,,,,,
520002,192,3,6,1,1,34,0,9.166666667,0,0,0,,,,,,,,,,
520004,192,3,7,0,0,12,0,7.714285714,0,0,0,,,,,,,,,,
520008,192,3,8,0,0,11,0,6.125,0,0,0,,,,,,,,,,
520009,192,3,1,1,1,29,0,3,0,0,0,,,,,,,,,,
520011,192,3,4,0,1,22,0,7.25,0,0,0,,,,,,,,,,
520013,192,3,7,1,0,4,1,8.571428571,0,0,0,,,,,,,,,,
520017,192,3,2,0,1,19,0,7,0,0,0,,,,,,,,,,
520019,192,3,6,0,0,1,0,6.8,0,0,0,,,,,,,,,,
520021,192,3,30,0,1,34,0,8.933333333,0,0,0,,,,,,,,,,
520027,192,3,4,1,1,21,0,10.75,0,0,0,,,,,,,,,,
520028,192,3,6,0,1,27,0,8.666666667,0,0,0,,,,,,,,,,
520030,192,3,9,1,0,2,0,8.555555556,0,0,0,,,,,,,,,,
520033,192,3,5,1,1,53,0,7.2,0,0,0,,,,,,,,,,
520034,192,3,4,0,1,5,0,7.25,0,0,0,,,,,,,,,,
520035,192,3,2,1,1,37,0,10.5,0,0,0,,,,,,,,,,
520037,192,3,11,1,1,55,0,11.45454546,0,0,0,,,,,,,,,,
520038,192,3,4,1,1,21,0,8.5,0,0,0,,,,,,,,,,
520041,192,3,5,1,0,6,0,6.6,0,0,0,,,,,,,,,,
520044,192,3,2,1,1,20,0,2.5,0,0,0,,,,,,,,,,
520045,192,3,6,1,1,27,0,8.166666667,0,0,0,,,,,,,,,,
520048,192,3,1,1,0,29,0,7,0,0,0,,,,,,,,,,
520049,192,3,5,0,1,12,1,5.2,0,0,0,,,,,,,,,,
520051,192,3,14,1,1,14,1,8.428571429,0,0,0,,,,,,,,,,
520057,192,3,5,1,0,32,0,7.2,0,0,0,,,,,,,,,,
520059,192,3,8,1,1,12,0,10.57142857,0,0,0,,,,,,,,,,
520063,192,3,8,1,1,43,0,7.5,0.125,0,0,,,,,,,,,,
520066,192,3,14,1,1,25,0,8.285714286,0,0,0,,,,,,,,,,
520070,192,3,11,1,1,44,1,8.090909091,0,0,0,,,,,,,,,,
520071,192,3,3,1,0,10,0,11,0,0,0,,,,,,,,,,
520076,192,3,7,0,1,36,0,6.142857143,0,0,0,,,,,,,,,,
520078,192,3,5,1,1,26,0,14.8,0.2,0,0,,,,,,,,,,
520083,192,3,11,1,1,0,0,9.727272727,0,0,0,,,,,,,,,,
520088,192,3,5,0,1,17,0,4.6,0,0,0,,,,,,,,,,
520089,192,3,14,1,1,40,0,7.5,0,0,0,,,,,,,,,,
520091,192,3,5,0,1,19,1,3.6,0,0,0,,,,,,,,,,
520095,192,3,3,1,0,19,0,6,0,0,0,,,,,,,,,,
520096,192,3,6,0,1,24,0,3.833333333,0,0,0,,,,,,,,,,
520097,192,3,2,1,0,27,0,12,0,0,0,,,,,,,,,,
520098,192,3,7,1,1,19,0,4,0,0,0,,,,,,,,,,
520100,192,3,13,1,0,17,0,7,0,0,0,,,,,,,,,,
520102,192,3,6,1,1,20,0,7.5,0,0,0,,,,,,,,,,
520103,192,3,12,0,1,32,0,7.416666667,0,0,0,,,,,,,,,,
520107,192,3,3,0,0,25,0,7.666666667,0,0,0,,,,,,,,,,
520109,192,3,6,1,1,15,1,4.833333333,0,0,0,,,,,,,,,,
520113,192,3,16,1,0,29,0,8.625,0,0,0,,,,,,,,,,
520116,192,3,1,0,1,40,0,18,0,0,0,,,,,,,,,,
520136,192,3,10,1,1,15,0,6.6,0,0,0,,,,,,,,,,
520138,192,3,27,1,0,37,0,10.25925926,0,0,0,,,,,,,,,,
520139,192,3,13,1,0,7,1,11.83333333,0,0,0,,,,,,,,,,
520160,192,3,3,1,1,29,0,5.666666667,0,0,0,,,,,,,,,,
520177,192,3,20,1,1,15,0,7.2,0,0,0,,,,,,,,,,
520189,192,3,12,1,1,45,0,7.166666667,0,0,0,,,,,,,,,,
520198,192,3,2,1,1,43,0,6.5,0,0,0,,,,,,,,,,
520202,192,3,3,1,1,27,0,35,0,0,0,,,,,,,,,,
520204,192,3,2,1,1,23,0,5,0,0,0,,,,,,,,,,
520206,192,3,1,1,1,12,0,17,0,0,0,,,,,,,,,,
520207,192,3,5,1,1,15,0,6.6,0,0,0,,,,,,,,,,
530002,192,3,11,0,1,30,0,9.181818182,0.181818182,0,0,,,,,,,,,,
530006,192,3,5,1,1,21,0,8.4,0,0,0,,,,,,,,,,
530008,192,3,11,1,1,7,0,5.727272727,0,0,0,,,,,,,,,,
530010,192,3,3,1,1,13,0,3.666666667,0,0,0,,,,,,,,,,
530011,192,3,9,0,1,11,0,8,0,0,0,,,,,,,,,,
530012,192,3,20,1,1,13,0,6.1,0,0,0,,,,,,,,,,
530014,192,3,6,1,1,31,0,11.16666667,0,0,0,,,,,,,,,,
530015,192,3,2,0,1,24,0,9,0,0,0,,,,,,,,,,
530025,192,3,6,1,1,0,0,9.5,0,0,0,,,,,,,,,,
530032,192,3,2,1,0,18,0,3,0,0,0,,,,,,,,,,
670002,192,3,6,0,0,0,0,5.333333333,0,0,0,,,,,,,,,,
670004,192,3,1,1,0,20,0,8,0,0,0,,,,,,,,,,
670006,192,3,1,0,0,20,0,8,0,0,0,,,,,,,,,,
670018,192,3,5,0,1,20,0,5.2,0,0,0,,,,,,,,,,
670019,192,3,2,1,0,37,0,18.5,0,0,0,,,,,,,,,,
670023,192,3,7,1,1,31,0,12.28571429,0,0,0,,,,,,,,,,
670024,192,3,9,0,1,19,0,11.88888889,0.222222222,0,0,,,,,,,,,,
670029,192,3,2,1,1,38,0,8.5,0,0,0,,,,,,,,,,
670031,192,3,10,1,0,28,0,15.3,0.2,0,0,,,,,,,,,,
670034,192,3,6,1,1,26,0,8.833333333,0,0,0,,,,,,,,,,
670041,192,3,2,1,0,21,0,13,0,0,0,,,,,,,,,,
670043,192,3,3,1,1,22,0,8,0,0,0,,,,,,,,,,
670044,192,3,6,1,0,33,0,9.833333333,0,0,0,,,,,,,,,,
670047,192,3,2,1,1,7,0,4.5,0,0,0,,,,,,,,,,
670052,192,3,6,1,0,42,0,5.166666667,0,0,0,,,,,,,,,,
670053,192,3,2,1,1,20,0,4.5,0,0,0,,,,,,,,,,
670055,192,3,7,1,0,43,0,8.857142857,0,0,0,,,,,,,,,,
670056,192,3,11,0,1,22,0,8.727272727,0,0,0,,,,,,,,,,
670060,192,3,8,0,1,34,0,10.5,0.25,0,0,,,,,,,,,,
670068,192,3,4,1,1,32,0,9,0.25,0,0,,,,,,,,,,
670075,192,3,4,1,1,2,0,8.5,0.25,0,0,,,,,,,,,,
670077,192,3,4,1,1,16,1,9.5,0,0,0,,,,,,,,,,
10001,280,3,19,0,1,18,0,14.22222222,0.111111111,0,0,,,,,,,,,,
10005,280,3,2,1,1,22,0,14,0,0,0,,,,,,,,,,
10006,280,3,9,1,0,33,0,15,0,0,0,,,,,,,,,,
10008,280,3,1,1,1,28,0,14,0,0,0,,,,,,,,,,
10009,280,3,1,1,0,19,0,1,0,0,0,,,,,,,,,,
10010,280,3,2,1,1,9,0,14,0,0,0,,,,,,,,,,
10011,280,3,6,1,0,25,0,21.6,0.8,0,0,,,,,,,,,,
10012,280,3,8,1,1,9,0,4.333333333,0,0,0,,,,,,,,,,
10016,280,3,4,0,1,41,0,12,0,0,0,,,,,,,,,,
10019,280,3,1,0,1,33,0,20,0,0,0,,,,,,,,,,
10022,280,3,1,0,1,54,0,8,0,0,0,,,,,,,,,,
10023,280,3,2,0,0,36,0,25,0,0,0,,,,,,,,,,
10024,280,3,13,0,0,29,0,26.75,0,0,0,,,,,,,,,,
10025,280,3,3,1,1,24,0,29.5,0,0,0,,,,,,,,,,
10029,280,3,7,0,0,33,0,7.666666667,0.666666667,0,0,,,,,,,,,,
10033,280,3,10,0,1,18,0,9.777777778,0.222222222,0,0,,,,,,,,,,
10034,280,3,1,0,0,45,0,14,0,0,0,,,,,,,,,,
10035,280,3,7,1,0,5,0,8.333333333,0,0,0,,,,,,,,,,
10038,280,3,1,1,1,48,0,18,0,0,0,,,,,,,,,,
10039,280,3,25,0,1,22,0,16.375,0.125,0,0,,,,,,,,,,
10040,280,3,6,1,1,23,0,43,0.5,0,0,,,,,,,,,,
10045,280,3,1,1,1,16,0,10,0,0,0,,,,,,,,,,
10046,280,3,3,1,1,37,0,18,0,0,0,,,,,,,,,,
10047,280,3,3,0,0,13,0,2.666666667,0,0,0,,,,,,,,,,
10050,280,3,1,1,0,32,0,37,0,0,0,,,,,,,,,,
10054,280,3,1,0,0,28,0,5,0,0,0,,,,,,,,,,
10055,280,3,13,1,1,33,0,17,0,0,0,,,,,,,,,,
10056,280,3,13,1,1,44,0,16.66666667,0,0,0,,,,,,,,,,
10059,280,3,2,1,1,32,0,0,0,0,0,,,,,,,,,,
10061,280,3,1,1,1,35,0,14,0,0,0,,,,,,,,,,
10062,280,3,2,0,1,23,0,5,0,0,0,,,,,,,,,,
10065,280,3,1,0,0,29,0,15,0,0,0,,,,,,,,,,
10073,280,3,4,1,1,18,0,10.5,0,0,0,,,,,,,,,,
10078,280,3,21,0,1,43,0,7.777777778,0.111111111,0,0.055555556,,,,,,,,,,
10079,280,3,1,1,1,17,0,7,0,0,0,,,,,,,,,,
10085,280,3,5,0,0,26,0,13,0,0,0,,,,,,,,,,
10089,280,3,3,1,0,16,1,20.66666667,0,0,0,,,,,,,,,,
10090,280,3,5,1,1,36,0,7.8,0,0,0,,,,,,,,,,
10092,280,3,6,1,1,0,0,14.4,0.4,0,0,,,,,,,,,,
10100,280,3,3,1,1,0,0,11.33333333,0,0,0,,,,,,,,,,
10101,280,3,2,1,1,44,0,19,2,0,0,,,,,,,,,,
10103,280,3,8,0,1,30,0,13.125,0,0,0,,,,,,,,,,
10104,280,3,4,1,1,17,0,38.75,0,0,0,,,,,,,,,,
10108,280,3,1,1,1,25,0,15,0,0,0,,,,,,,,,,
10113,280,3,6,1,0,24,0,23.33333333,0.5,0,0.166666667,,,,,,,,,,
10114,280,3,13,1,1,32,0,18.38461539,0.153846154,0,0,,,,,,,,,,
10118,280,3,7,1,0,35,1,14.85714286,0.142857143,0,0,,,,,,,,,,
10126,280,3,3,1,1,34,0,4.333333333,0,0,0,,,,,,,,,,
10129,280,3,1,1,0,22,0,6,0,0,0,,,,,,,,,,
10131,280,3,9,1,1,16,0,13.88888889,0,0,0,,,,,,,,,,
10139,280,3,2,1,1,50,0,32.5,1,0,0,,,,,,,,,,
10144,280,3,1,0,1,20,0,8,0,0,0,,,,,,,,,,
10146,280,3,1,1,1,36,0,12,0,0,0,,,,,,,,,,
10149,280,3,3,1,1,40,0,11.66666667,0.333333333,0,0,,,,,,,,,,
20001,280,3,5,1,1,6,0,10.4,0,0,0,,,,,,,,,,
20006,280,3,1,0,1,27,0,8,0,0,0,,,,,,,,,,
20012,280,3,3,1,0,17,0,8.333333333,0,0,0,,,,,,,,,,
30001,280,3,1,1,0,12,0,30,0,0,0,,,,,,,,,,
30002,280,3,3,1,1,43,0,29.66666667,0,0,0.666666667,,,,,,,,,,
30006,280,3,13,0,1,33,0,10.75,0,0,0,,,,,,,,,,
30007,280,3,1,1,1,16,0,21,0,0,0,,,,,,,,,,
30010,280,3,3,1,1,22,0,16,0,0,0,,,,,,,,,,
30011,280,3,2,0,1,39,1,24,0,0,0,,,,,,,,,,
30012,280,3,4,1,0,25,0,9,0,0,0,,,,,,,,,,
30013,280,3,12,1,1,45,0,17,0.090909091,0.090909091,0,,,,,,,,,,
30014,280,3,1,0,1,35,0,,,,,,,,,,,,,,
30016,280,3,1,1,0,19,0,44,0,0,0,,,,,,,,,,
30022,280,3,1,0,1,26,0,16,0,0,0,,,,,,,,,,
30023,280,3,4,0,0,31,0,15,0,0,0,,,,,,,,,,
30024,280,3,2,0,0,33,0,12,0,0,0,,,,,,,,,,
30030,280,3,4,1,1,44,0,20,0,0,0,,,,,,,,,,
30033,280,3,4,0,1,25,0,12,0,0,0,,,,,,,,,,
30036,280,3,3,1,0,29,0,13.33333333,0,0,0,,,,,,,,,,
30037,280,3,1,1,1,34,0,34,0,0,0,,,,,,,,,,
30038,280,3,4,1,1,29,0,10.5,0,0,0,,,,,,,,,,
30043,280,3,8,1,1,24,0,10.5,0.25,0,0,,,,,,,,,,
30055,280,3,3,1,0,39,0,3.333333333,0,0,0,,,,,,,,,,
30061,280,3,13,0,0,15,0,10.76923077,0,0,0,,,,,,,,,,
30062,280,3,2,0,1,42,0,9.5,0,0,0,,,,,,,,,,
30064,280,3,7,1,1,22,0,7.714285714,0,0,0,,,,,,,,,,
30067,280,3,3,1,1,29,0,22.33333333,0,0,0,,,,,,,,,,
30069,280,3,5,1,1,28,0,23.8,0,0,0.2,,,,,,,,,,
30085,280,3,3,1,1,42,1,15.66666667,0,0,0,,,,,,,,,,
30087,280,3,8,0,1,22,1,12.125,0,0,0,,,,,,,,,,
30088,280,3,1,1,0,39,0,6,0,0,0,,,,,,,,,,
30089,280,3,1,1,0,12,0,,,,,,,,,,,,,,
30092,280,3,4,1,1,24,0,22,1,0,0,,,,,,,,,,
30093,280,3,13,1,1,28,0,20,0,0,0,,,,,,,,,,
30100,280,3,6,1,1,15,0,24.33333333,0,0,0,,,,,,,,,,
30103,280,3,4,1,0,26,0,12.25,0,0,0,,,,,,,,,,
30110,280,3,3,1,0,17,0,33,0,0,0,,,,,,,,,,
30114,280,3,2,0,1,12,1,8.5,0,0,0,,,,,,,,,,
30115,280,3,5,1,1,27,0,20.8,0,0,0,,,,,,,,,,
30117,280,3,2,1,1,15,0,20.5,0,0,0,,,,,,,,,,
30119,280,3,2,1,1,39,0,17.5,0,0,0,,,,,,,,,,
30121,280,3,4,1,0,28,0,25.5,0,0,0,,,,,,,,,,
30122,280,3,2,1,1,0,0,18,0,0,0,,,,,,,,,,
30126,280,3,1,1,1,11,0,3,0,0,0,,,,,,,,,,
30128,280,3,2,1,1,28,0,16.5,0,0,0,,,,,,,,,,
40002,280,3,1,0,1,6,0,9,0,0,0,,,,,,,,,,
40004,280,3,5,1,1,19,0,12.6,0,0,0,,,,,,,,,,
40007,280,3,6,1,1,23,0,12,0.2,0,0.6,,,,,,,,,,
40010,280,3,5,1,0,29,0,7.25,0,0,0,,,,,,,,,,
40011,280,3,4,1,1,6,1,1.75,0,0,0,,,,,,,,,,
40014,280,3,5,1,0,26,0,10.2,0,0,0,,,,,,,,,,
40016,280,3,7,1,1,23,0,8.714285714,0.285714286,0,0,,,,,,,,,,
40017,280,3,2,1,1,21,0,8,0,0,0,,,,,,,,,,
40018,280,3,1,1,1,34,1,7,0,0,0,,,,,,,,,,
40020,280,3,3,1,0,48,1,19.33333333,0.333333333,0,0,,,,,,,,,,
40022,280,3,3,1,0,11,0,8,0,0,0,,,,,,,,,,
40026,280,3,3,1,0,23,0,41.33333333,0.333333333,0,0.666666667,,,,,,,,,,
40027,280,3,8,0,0,24,1,11.25,0,0,0,,,,,,,,,,
40029,280,3,4,1,1,34,0,8.75,0,0,0,,,,,,,,,,
40036,280,3,8,1,1,47,0,14,0,0,0.25,,,,,,,,,,
40039,280,3,8,0,1,42,0,10,0.125,0,0.375,,,,,,,,,,
40041,280,3,6,1,1,31,0,7.6,0.2,0,0,,,,,,,,,,
40042,280,3,1,0,1,17,0,,,,,,,,,,,,,,
40055,280,3,13,1,0,35,0,12.41666667,0.083333333,0,0,,,,,,,,,,
40062,280,3,6,0,1,5,0,16.5,0,0,0,,,,,,,,,,
40067,280,3,1,1,1,0,0,10,0,0,0,,,,,,,,,,
40069,280,3,1,1,1,32,1,5,0,0,0,,,,,,,,,,
40071,280,3,3,1,1,32,0,9,0,0,0,,,,,,,,,,
40072,280,3,3,1,1,23,0,10.66666667,0,0,0,,,,,,,,,,
40074,280,3,2,1,1,13,0,7.5,0,0,0,,,,,,,,,,
40076,280,3,1,1,1,33,0,11,0,0,0,,,,,,,,,,
40078,280,3,4,0,1,40,0,16.25,0.25,0,0,,,,,,,,,,
40084,280,3,4,0,0,59,0,20.5,0,0,0,,,,,,,,,,
40091,280,3,1,1,0,21,0,7,0,0,0,,,,,,,,,,
40114,280,3,12,1,1,10,0,18,0,0,0,,,,,,,,,,
40118,280,3,3,1,0,39,0,14,0,0,0,,,,,,,,,,
40119,280,3,5,1,0,4,0,7,0,0,0,,,,,,,,,,
40134,280,3,3,0,0,16,0,21,0,0,0,,,,,,,,,,
40137,280,3,1,1,1,4,0,14,0,0,0,,,,,,,,,,
50002,280,3,1,1,1,50,0,60,0,0,0,,,,,,,,,,
